导出时间,实时压力P1,瞬时流量M1,瞬时流量M2,温度T_R,压力P2_R,时间s
2026/7/11 10:22,0.000387,2,0,23.139524,0,12.6
2026/7/11 10:22,0.000394,2,0,23.139524,0,12.8
2026/7/11 10:22,0.000391,2,0,23.139524,0,13
2026/7/11 10:22,0.000391,2,0,23.139524,0,13.2
2026/7/11 10:22,0.000394,2,0,23.139524,0,13.4
2026/7/11 10:22,0.000391,2,0,23.139524,0,13.6
2026/7/11 10:22,0.000391,2,0,23.139524,0,13.8
2026/7/11 10:22,0.000391,2,0,23.139524,0,14
2026/7/11 10:22,0.000394,2,0,23.139524,0,14.2
2026/7/11 10:22,0.000391,2,0,23.139524,0,14.4
2026/7/11 10:22,0.000391,2,0,23.139524,0,14.6
2026/7/11 10:22,0.000391,2,0,23.139524,0,14.8
2026/7/11 10:22,0.000391,2,0,23.139524,0,15
2026/7/11 10:22,0.000391,2,0,23.125961,0,15.2
2026/7/11 10:22,0.000394,2,0,23.139524,0,15.4
2026/7/11 10:22,0.000391,2,0,23.139524,0,15.6
2026/7/11 10:22,0.000391,3,0,23.139524,0,15.8
2026/7/11 10:22,0.000394,3,0,23.139524,0,16
2026/7/11 10:22,0.000394,3,0,23.139524,0,16.2
2026/7/11 10:22,0.000387,3,0,23.139524,0,16.4
2026/7/11 10:22,0.000394,3,0,23.139524,0,16.6
2026/7/11 10:22,0.000391,3,0,23.139524,0,16.8
2026/7/11 10:22,0.000387,3,0,23.139524,0,17
2026/7/11 10:22,0.000387,3,0,23.139524,0,17.2
2026/7/11 10:22,0.000391,3,0,23.139524,0,17.4
2026/7/11 10:22,0.000391,3,0,23.139524,0,17.6
2026/7/11 10:22,0.000387,3,0,23.139524,0,17.8
2026/7/11 10:22,0.000387,3,0,23.139524,0,18
2026/7/11 10:22,0.000391,3,0,23.139524,0,18.2
2026/7/11 10:22,0.000391,3,0,23.139524,0,18.4
2026/7/11 10:22,0.000391,3,0,23.139524,0,18.6
2026/7/11 10:22,0.000391,3,0,23.139524,0,18.8
2026/7/11 10:22,0.000391,3,0,23.139524,0,19
2026/7/11 10:22,0.000391,3,0,23.139524,0,19.2
2026/7/11 10:22,0.000391,3,0,23.139524,0,19.4
2026/7/11 10:22,0.000387,3,0,23.139524,0,19.6
2026/7/11 10:22,0.000391,3,0,23.139524,0,19.8
2026/7/11 10:22,0.000394,4,0,23.139524,0,20
2026/7/11 10:22,0.000394,4,0,23.139524,0,20.2
2026/7/11 10:22,0.000394,4,0,23.139524,0,20.4
2026/7/11 10:22,0.000391,4,0,23.139524,0,20.6
2026/7/11 10:22,0.000391,4,0,23.139524,0,20.8
2026/7/11 10:22,0.000391,4,0,23.139524,0,21
2026/7/11 10:22,0.000387,4,0,23.139524,0,21.2
2026/7/11 10:22,0.000387,4,0,23.139524,0,21.4
2026/7/11 10:22,0.000391,4,0,23.139524,0,21.6
2026/7/11 10:22,0.000391,4,0,23.139524,0,21.8
2026/7/11 10:22,0.000394,4,0,23.139524,0,22
2026/7/11 10:22,0.000391,4,0,23.139524,0,22.2
2026/7/11 10:22,0.000391,4,0,23.139524,0,22.4
2026/7/11 10:22,0.000391,4,0,23.139524,0,22.6
2026/7/11 10:22,0.000394,4,0,23.139524,0,22.8
2026/7/11 10:22,0.000394,4,0,23.139524,0,23
2026/7/11 10:22,0.000394,4,0,23.135004,0,23.2
2026/7/11 10:22,0.000394,4,0,23.139524,0,23.4
2026/7/11 10:22,0.000397,4,0,23.139524,0,23.6
2026/7/11 10:22,0.000394,4,0,23.139524,0,23.8
2026/7/11 10:22,0.000394,4,0,23.139524,0,24
2026/7/11 10:22,0.000394,4,0,23.139524,0,24.2
2026/7/11 10:22,0.000394,4,0,23.139524,0,24.4
2026/7/11 10:22,0.000391,4,0,23.139524,0,24.6
2026/7/11 10:22,0.000394,4,0,23.139524,0,24.8
2026/7/11 10:22,0.000391,4,0,23.139524,0,25
2026/7/11 10:22,0.000394,4,0,23.139524,0,25.2
2026/7/11 10:22,0.000394,4,0,23.139524,0,25.4
2026/7/11 10:22,0.000391,4,0,23.139524,0,25.6
2026/7/11 10:22,0.000394,4,0,23.139524,0,25.8
2026/7/11 10:22,0.000391,4,0,23.139524,0,26
2026/7/11 10:22,0.000391,4,0,23.139524,0,26.2
2026/7/11 10:22,0.000387,4,0,23.139524,0,26.4
2026/7/11 10:22,0.000391,4,0,23.139524,0,26.6
2026/7/11 10:22,0.000394,4,0,23.139524,0,26.8
2026/7/11 10:22,0.000391,5,0,23.139524,0.00123,27
2026/7/11 10:22,0.005289,12,71,23.288723,0.147425,27.2
2026/7/11 10:22,0.02194,182,195,23.257074,0.167824,27.4
2026/7/11 10:22,0.038918,414,217,23.144045,0.165365,27.6
2026/7/11 10:22,0.046304,463,227,23.293245,0.162977,27.8
2026/7/11 10:22,0.068294,509,228,23.216385,0.162905,28
2026/7/11 10:22,0.075586,524,230,23.175694,0.162905,28.2
2026/7/11 10:22,0.092244,531,230,23.293245,0.162905,28.4
2026/7/11 10:22,0.099462,533,231,23.144045,0.162905,28.6
2026/7/11 10:22,0.121042,535,232,23.216385,0.162905,28.8
2026/7/11 10:22,0.128159,536,232,23.284203,0.162905,29
2026/7/11 10:22,0.144187,536,230,23.225426,0.162905,29.2
2026/7/11 10:22,0.151119,532,229,23.175694,0.165292,29.4
2026/7/11 10:22,0.171167,530,225,23.288723,0.165365,29.6
2026/7/11 10:22,0.177735,522,220,23.220905,0.165365,29.8
2026/7/11 10:22,0.193427,513,213,23.211864,0.165365,30
2026/7/11 10:22,0.199399,499,209,23.293245,0.165365,30.2
2026/7/11 10:22,0.215377,491,201,23.148567,0.165365,30.4
2026/7/11 10:22,0.225911,472,190,23.293245,0.166884,30.6
2026/7/11 10:22,0.233334,452,177,23.275162,0.167824,30.8
2026/7/11 10:22,0.237957,425,165,23.144045,0.167824,31
2026/7/11 10:22,0.248669,400,159,23.293245,0.167824,31.2
2026/7/11 10:22,0.257378,386,145,23.288723,0.168258,31.4
2026/7/11 10:22,0.262337,359,129,23.157608,0.170284,31.6
2026/7/11 10:22,0.265425,325,114,23.293245,0.170284,31.8
2026/7/11 10:22,0.272023,291,107,23.288723,0.170284,32
2026/7/11 10:22,0.276713,269,91,23.225426,0.170573,32.2
2026/7/11 10:22,0.279123,222,74,23.293245,0.171441,32.4
2026/7/11 10:22,0.281059,168,59,23.275162,0.172815,32.6
2026/7/11 10:22,0.28282,121,52,23.148567,0.172815,32.8
2026/7/11 10:22,0.2839,99,38,23.293245,0.173105,33
2026/7/11 10:22,0.284244,57,25,23.216385,0.174841,33.2
2026/7/11 10:22,0.284473,32,17,23.157608,0.175275,33.4
2026/7/11 10:22,0.284641,23,15,23.293245,0.175275,33.6
2026/7/11 10:22,0.284752,21,12,23.257074,0.175275,33.8
2026/7/11 10:22,0.284836,18,9,23.148567,0.175275,34
2026/7/11 10:22,0.284894,15,8,23.293245,0.1773,34.2
2026/7/11 10:22,0.284914,14,6,23.220905,0.177734,34.4
2026/7/11 10:22,0.284995,13,6,23.175694,0.177734,34.6
2026/7/11 10:22,0.285106,12,4,23.284203,0.177734,34.8
2026/7/11 10:22,0.285065,12,4,23.261597,0.178096,35
2026/7/11 10:22,0.285149,11,3,23.175694,0.180122,35.2
2026/7/11 10:22,0.285298,10,3,23.284203,0.180194,35.4
2026/7/11 10:22,0.285361,10,4,23.144045,0.180194,35.6
2026/7/11 10:22,0.285375,10,2,23.216385,0.180194,35.8
2026/7/11 10:22,0.285429,10,1,23.284203,0.180194,36
2026/7/11 10:22,0.285537,9,1,23.139524,0.180483,36.2
2026/7/11 10:22,0.285543,9,1,23.139524,0.182653,36.4
2026/7/11 10:22,0.285557,9,1,23.139524,0.182653,36.6
2026/7/11 10:22,0.285611,9,1,23.139524,0.182653,36.8
2026/7/11 10:22,0.285621,9,0,23.139524,0.182653,37
2026/7/11 10:22,0.285685,8,0,23.139524,0.183232,37.2
2026/7/11 10:22,0.285698,9,1,23.139524,0.185113,37.4
2026/7/11 10:22,0.285742,8,0,23.139524,0.185113,37.6
2026/7/11 10:22,0.285739,8,0,23.139524,0.185113,37.8
2026/7/11 10:22,0.285675,7,0,23.139524,0.185113,38
2026/7/11 10:22,0.285681,7,0,23.139524,0.185113,38.2
2026/7/11 10:22,0.285648,7,0,23.139524,0.185619,38.4
2026/7/11 10:22,0.285675,7,0,23.139524,0.187572,38.6
2026/7/11 10:22,0.285796,7,1,23.139524,0.187572,38.8
2026/7/11 10:22,0.285681,7,0,23.139524,0.187572,39
2026/7/11 10:22,0.285638,7,0,23.139524,0.187572,39.2
2026/7/11 10:22,0.285617,6,0,23.139524,0.187572,39.4
2026/7/11 10:22,0.285607,6,0,23.139524,0.189815,39.6
2026/7/11 10:22,0.285634,7,0,23.139524,0.190104,39.8
2026/7/11 10:22,0.2856,7,0,23.139524,0.190104,40
2026/7/11 10:22,0.285543,6,0,23.130482,0.190104,40.2
2026/7/11 10:22,0.285537,6,0,23.139524,0.190104,40.4
2026/7/11 10:22,0.285493,7,0,23.139524,0.190104,40.6
2026/7/11 10:22,0.285378,6,0,23.021975,0.191406,40.8
2026/7/11 10:22,0.28525,5,0,23.139524,0.190394,41
2026/7/11 10:22,0.285207,5,0,23.139524,0.192419,41.2
2026/7/11 10:22,0.285149,5,0,23.139524,0.192564,41.4
2026/7/11 10:22,0.285032,5,0,23.144045,0.192564,41.6
2026/7/11 10:22,0.284947,5,0,23.139524,0.192564,41.8
2026/7/11 10:22,0.284759,5,0,23.139524,0.192564,42
2026/7/11 10:22,0.284621,5,0,23.139524,0.192636,42.2
2026/7/11 10:22,0.28457,4,0,23.139524,0.195023,42.4
2026/7/11 10:22,0.284405,4,0,23.139524,0.193504,42.6
2026/7/11 10:22,0.284163,4,0,23.139524,0.195023,42.8
2026/7/11 10:22,0.284082,4,0,23.139524,0.195023,43
2026/7/11 10:22,0.284028,4,0,23.139524,0.195023,43.2
2026/7/11 10:22,0.283951,5,0,23.139524,0.195023,43.4
2026/7/11 10:22,0.283739,5,0,23.139524,0.195023,43.6
2026/7/11 10:22,0.283611,5,0,23.139524,0.195023,43.8
2026/7/11 10:22,0.283301,4,0,23.139524,0.19553,44
2026/7/11 10:22,0.283304,4,0,23.139524,0.195095,44.2
2026/7/11 10:22,0.283567,5,0,23.139524,0.197483,44.4
2026/7/11 10:22,0.283826,8,1,23.139524,0.197483,44.6
2026/7/11 10:22,0.284237,9,3,23.139524,0.197483,44.8
2026/7/11 10:22,0.284395,10,4,23.139524,0.197483,45
2026/7/11 10:22,0.2849,11,5,23.139524,0.197627,45.2
2026/7/11 10:22,0.285139,12,5,23.139524,0.198712,45.4
2026/7/11 10:22,0.285452,12,4,23.139524,0.199942,45.6
2026/7/11 10:22,0.285681,12,4,23.139524,0.199942,45.8
2026/7/11 10:22,0.285984,12,5,23.139524,0.199942,46
2026/7/11 10:22,0.286318,12,5,23.139524,0.200883,46.2
2026/7/11 10:22,0.286728,12,4,23.139524,0.201895,46.4
2026/7/11 10:22,0.28688,12,4,23.139524,0.202402,46.6
2026/7/11 10:22,0.287048,12,3,23.139524,0.202402,46.8
2026/7/11 10:22,0.287469,12,4,23.139524,0.202836,47
2026/7/11 10:22,0.287772,12,3,23.139524,0.203053,47.2
2026/7/11 10:22,0.287863,12,3,23.139524,0.203559,47.4
2026/7/11 10:22,0.288432,11,5,23.139524,0.204861,47.6
2026/7/11 10:22,0.288587,12,5,23.139524,0.204861,47.8
2026/7/11 10:22,0.288886,12,4,23.139524,0.204861,48
2026/7/11 10:23,0.289044,12,4,23.139524,0.204861,48.2
2026/7/11 10:23,0.289486,12,4,23.139524,0.205367,48.4
2026/7/11 10:23,0.28958,12,3,23.139524,0.206814,48.6
2026/7/11 10:23,0.289906,11,3,23.139524,0.207321,48.8
2026/7/11 10:23,0.290054,11,3,23.139524,0.207321,49
2026/7/11 10:23,0.290465,12,3,23.139524,0.207321,49.2
2026/7/11 10:23,0.290714,12,3,23.139524,0.207321,49.4
2026/7/11 10:23,0.290937,11,3,23.139524,0.207321,49.6
2026/7/11 10:23,0.291061,11,3,23.139524,0.207827,49.8
2026/7/11 10:23,0.291391,11,2,23.139524,0.209852,50
2026/7/11 10:23,0.291559,11,2,23.139524,0.209852,50.2
2026/7/11 10:23,0.291721,10,1,23.139524,0.209852,50.4
2026/7/11 10:23,0.291947,10,3,23.139524,0.209852,50.6
2026/7/11 10:23,0.292118,11,3,23.139524,0.209852,50.8
2026/7/11 10:23,0.292428,10,2,23.139524,0.211155,51
2026/7/11 10:23,0.29259,11,2,23.139524,0.212312,51.2
2026/7/11 10:23,0.292738,10,2,23.139524,0.212312,51.4
2026/7/11 10:23,0.292936,10,2,23.139524,0.212312,51.6
2026/7/11 10:23,0.293155,10,2,23.139524,0.212312,51.8
2026/7/11 10:23,0.293323,10,1,23.139524,0.212384,52
2026/7/11 10:23,0.293536,10,2,23.139524,0.212529,52.2
2026/7/11 10:23,0.293711,10,2,23.139524,0.212891,52.4
2026/7/11 10:23,0.294121,11,3,23.139524,0.213542,52.6
2026/7/11 10:23,0.294205,11,3,23.139524,0.214771,52.8
2026/7/11 10:23,0.294337,10,1,23.139524,0.214771,53
2026/7/11 10:23,0.294394,10,1,23.139524,0.214771,53.2
2026/7/11 10:23,0.294636,9,1,23.139524,0.21535,53.4
2026/7/11 10:23,0.294727,10,1,23.139524,0.214771,53.6
2026/7/11 10:23,0.294987,10,1,23.139524,0.21535,53.8
2026/7/11 10:23,0.295037,10,1,23.139524,0.217014,54
2026/7/11 10:23,0.295219,10,1,23.139524,0.216291,54.2
2026/7/11 10:23,0.295367,9,1,23.139524,0.217231,54.4
2026/7/11 10:23,0.295569,10,1,23.139524,0.217231,54.6
2026/7/11 10:23,0.295656,10,1,23.130482,0.217231,54.8
2026/7/11 10:23,0.295842,10,1,23.139524,0.217231,55
2026/7/11 10:23,0.295949,10,1,23.139524,0.217303,55.2
2026/7/11 10:23,0.296135,9,1,23.139524,0.219401,55.4
2026/7/11 10:23,0.296182,10,1,23.139524,0.219618,55.6
2026/7/11 10:23,0.296367,10,1,23.139524,0.21969,55.8
2026/7/11 10:23,0.296562,10,1,23.139524,0.21969,56
2026/7/11 10:23,0.296754,10,1,23.139524,0.21969,56.2
2026/7/11 10:23,0.296858,10,1,23.139524,0.21969,56.4
2026/7/11 10:23,0.296956,10,1,23.139524,0.21969,56.6
2026/7/11 10:23,0.297101,10,1,23.139524,0.22092,56.8
2026/7/11 10:23,0.297283,10,1,23.139524,0.220631,57
2026/7/11 10:23,0.29735,10,1,23.139524,0.219835,57.2
2026/7/11 10:23,0.297579,10,1,23.139524,0.22215,57.4
2026/7/11 10:23,0.297656,9,1,23.139524,0.22215,57.6
2026/7/11 10:23,0.297821,9,1,23.139524,0.22215,57.8
2026/7/11 10:23,0.297895,9,1,23.139524,0.22215,58
2026/7/11 10:23,0.298104,9,1,23.139524,0.22215,58.2
2026/7/11 10:23,0.298212,9,1,23.139524,0.22215,58.4
2026/7/11 10:23,0.29833,9,1,23.139524,0.222222,58.6
2026/7/11 10:23,0.298383,9,1,23.139524,0.222873,58.8
2026/7/11 10:23,0.298602,9,1,23.139524,0.224537,59
2026/7/11 10:23,0.298757,9,1,23.139524,0.224392,59.2
2026/7/11 10:23,0.298885,9,1,23.139524,0.224609,59.4
2026/7/11 10:23,0.298962,10,1,23.139524,0.224609,59.6
2026/7/11 10:23,0.299134,9,0,23.139524,0.224609,59.8
2026/7/11 10:23,0.299276,9,1,23.139524,0.224609,60
2026/7/11 10:23,0.299377,9,1,23.139524,0.224609,60.2
2026/7/11 10:23,0.299474,9,1,23.139524,0.224609,60.4
2026/7/11 10:23,0.299558,9,0,23.139524,0.224682,60.6
2026/7/11 10:23,0.29973,9,1,23.139524,0.226056,60.8
2026/7/11 10:23,0.299888,9,1,23.139524,0.227069,61
2026/7/11 10:23,0.300006,9,1,23.139524,0.22678,61.2
2026/7/11 10:23,0.300084,10,0,23.139524,0.227069,61.4
2026/7/11 10:23,0.300161,9,0,23.139524,0.227069,61.6
2026/7/11 10:23,0.300356,9,0,23.139524,0.227069,61.8
2026/7/11 10:23,0.300447,9,0,23.139524,0.227069,62
2026/7/11 10:23,0.300521,9,0,23.139524,0.227069,62.2
2026/7/11 10:23,0.300683,9,0,23.139524,0.227069,62.4
2026/7/11 10:23,0.300764,9,1,23.139524,0.227069,62.6
2026/7/11 10:23,0.300939,9,1,23.139524,0.227069,62.8
2026/7/11 10:23,0.300989,9,0,23.139524,0.227431,63
2026/7/11 10:23,0.30105,9,0,23.139524,0.22866,63.2
2026/7/11 10:23,0.301181,9,1,23.139524,0.229528,63.4
2026/7/11 10:23,0.301349,9,0,23.139524,0.229311,63.6
2026/7/11 10:23,0.30144,9,0,23.139524,0.229601,63.8
2026/7/11 10:23,0.301551,9,0,23.139524,0.229601,64
2026/7/11 10:23,0.301693,9,1,23.139524,0.229601,64.2
2026/7/11 10:23,0.301831,9,1,23.139524,0.229601,64.4
2026/7/11 10:23,0.301895,9,0,23.139524,0.229601,64.6
2026/7/11 10:23,0.301979,9,0,23.139524,0.229601,64.8
2026/7/11 10:23,0.302083,9,0,23.139524,0.230541,65
2026/7/11 10:23,0.302208,9,0,23.139524,0.230903,65.2
2026/7/11 10:23,0.302255,9,0,23.139524,0.229601,65.4
2026/7/11 10:23,0.302369,8,0,23.139524,0.231771,65.6
2026/7/11 10:23,0.302403,9,0,23.139524,0.229745,65.8
2026/7/11 10:23,0.302528,9,0,23.139524,0.230179,66
2026/7/11 10:23,0.302571,9,0,23.139524,0.231916,66.2
2026/7/11 10:23,0.30272,9,0,23.139524,0.23206,66.4
2026/7/11 10:23,0.302821,9,0,23.139524,0.23206,66.6
2026/7/11 10:23,0.302938,9,1,23.139524,0.23206,66.8
2026/7/11 10:23,0.303083,9,1,23.139524,0.23206,67
2026/7/11 10:23,0.303339,9,1,23.139524,0.23206,67.2
2026/7/11 10:23,0.30347,9,1,23.139524,0.23206,67.4
2026/7/11 10:23,0.303524,9,0,23.139524,0.23206,67.6
2026/7/11 10:23,0.303575,9,0,23.139524,0.23423,67.8
2026/7/11 10:23,0.303639,8,0,23.139524,0.23452,68
2026/7/11 10:23,0.30376,8,0,23.139524,0.232133,68.2
2026/7/11 10:23,0.303682,8,0,23.021975,0.234086,68.4
2026/7/11 10:23,0.303713,7,0,23.139524,0.233001,68.6
2026/7/11 10:23,0.303854,7,0,23.139524,0.234375,68.8
2026/7/11 10:23,0.303969,7,0,23.139524,0.23452,69
2026/7/11 10:23,0.304123,8,1,23.139524,0.23452,69.2
2026/7/11 10:23,0.304127,9,0,23.139524,0.23452,69.4
2026/7/11 10:23,0.304208,8,0,23.139524,0.23452,69.6
2026/7/11 10:23,0.304322,8,0,23.139524,0.23452,69.8
2026/7/11 10:23,0.304369,8,0,23.139524,0.23452,70
2026/7/11 10:23,0.304504,8,0,23.139524,0.23452,70.2
2026/7/11 10:23,0.304595,8,0,23.139524,0.23452,70.4
2026/7/11 10:23,0.304696,8,0,23.139524,0.23452,70.6
2026/7/11 10:23,0.304729,8,0,23.139524,0.235171,70.8
2026/7/11 10:23,0.304824,7,0,23.139524,0.23452,71
2026/7/11 10:23,0.304894,7,0,23.139524,0.236473,71.2
2026/7/11 10:23,0.305019,8,0,23.139524,0.236762,71.4
2026/7/11 10:23,0.305106,8,0,23.139524,0.236545,71.6
2026/7/11 10:23,0.305181,8,0,23.139524,0.236762,71.8
2026/7/11 10:23,0.305174,7,0,23.139524,0.236979,72
2026/7/11 10:23,0.305342,7,0,23.139524,0.236979,72.2
2026/7/11 10:23,0.305403,7,0,23.139524,0.236979,72.4
2026/7/11 10:23,0.305504,7,0,23.139524,0.236979,72.6
2026/7/11 10:23,0.305534,7,0,23.139524,0.236979,72.8
2026/7/11 10:23,0.305564,7,0,23.139524,0.236979,73
2026/7/11 10:23,0.305662,7,0,23.130482,0.236979,73.2
2026/7/11 10:23,0.305773,7,0,23.139524,0.236979,73.4
2026/7/11 10:23,0.305857,7,0,23.139524,0.236979,73.6
2026/7/11 10:23,0.305918,7,0,23.139524,0.237124,73.8
2026/7/11 10:23,0.305989,7,0,23.139524,0.23886,74
2026/7/11 10:23,0.306079,7,0,23.139524,0.237341,74.2
2026/7/11 10:23,0.30609,7,0,23.139524,0.237124,74.4
2026/7/11 10:23,0.306271,7,0,23.139524,0.237269,74.6
2026/7/11 10:23,0.306268,7,0,23.139524,0.239439,74.8
2026/7/11 10:23,0.306403,7,0,23.139524,0.239439,75
2026/7/11 10:23,0.306419,7,0,23.139524,0.239005,75.2
2026/7/11 10:23,0.306591,7,0,23.139524,0.239439,75.4
2026/7/11 10:23,0.306655,7,0,23.139524,0.239439,75.6
2026/7/11 10:23,0.306716,7,0,23.139524,0.239439,75.8
2026/7/11 10:23,0.306716,7,0,23.139524,0.239439,76
2026/7/11 10:23,0.3068,6,0,23.139524,0.239439,76.2
2026/7/11 10:23,0.306928,6,0,23.139524,0.239439,76.4
2026/7/11 10:23,0.307052,7,0,23.139524,0.239439,76.6
2026/7/11 10:23,0.307123,7,0,23.139524,0.239439,76.8
2026/7/11 10:23,0.30713,7,0,23.139524,0.239439,77
2026/7/11 10:23,0.306847,6,0,23.139524,0.239439,77.2
2026/7/11 10:23,0.30614,4,0,23.139524,0.239439,77.4
2026/7/11 10:23,0.304948,0,0,23.139524,0.237052,77.6
2026/7/11 10:23,0.298949,0,0,23.139524,0.21535,77.8
2026/7/11 10:23,0.286486,0,0,23.139524,0.195674,78
2026/7/11 10:23,0.276669,0,0,23.139524,0.185764,78.2
2026/7/11 10:23,0.264017,0,0,23.139524,0.182798,78.4
2026/7/11 10:23,0.258708,0,0,23.139524,0.180339,78.6
2026/7/11 10:23,0.247292,0,0,23.139524,0.180194,78.8
2026/7/11 10:23,0.239401,0,0,23.139524,0.177734,79
2026/7/11 10:23,0.229382,0,0,23.139524,0.175275,79.2
2026/7/11 10:23,0.225288,0,0,23.139524,0.172815,79.4
2026/7/11 10:23,0.215663,0,0,23.139524,0.170284,79.6
2026/7/11 10:23,0.21025,0,0,23.139524,0.169343,79.8
2026/7/11 10:23,0.202533,0,0,23.139524,0.167824,80
2026/7/11 10:23,0.199399,0,0,23.139524,0.165365,80.2
2026/7/11 10:23,0.194875,0,0,23.139524,0.163845,80.4
2026/7/11 10:23,0.187986,0,0,23.139524,0.161097,80.6
2026/7/11 10:23,0.182213,0,0,23.139524,0.160446,80.8
2026/7/11 10:23,0.17987,0,0,23.139524,0.158203,81
2026/7/11 10:23,0.176129,0,0,23.139524,0.156756,81.2
2026/7/11 10:23,0.171585,0,0,23.139524,0.155527,81.4
2026/7/11 10:23,0.167538,0,0,23.139524,0.153646,81.6
2026/7/11 10:23,0.165929,0,0,23.139524,0.153067,81.8
2026/7/11 10:23,0.161609,0,0,23.139524,0.151186,82
2026/7/11 10:23,0.1603,0,0,23.139524,0.148582,82.2
2026/7/11 10:23,0.157697,0,0,23.139524,0.148076,82.4
2026/7/11 10:23,0.15665,0,0,23.139524,0.148076,82.6
2026/7/11 10:23,0.153698,0,0,23.139524,0.145616,82.8
2026/7/11 10:23,0.151897,0,0,23.139524,0.143663,83
2026/7/11 10:23,0.150611,0,0,23.139524,0.143157,83.2
2026/7/11 10:23,0.149776,0,0,23.139524,0.141493,83.4
2026/7/11 10:23,0.147786,0,0,23.139524,0.140697,83.6
2026/7/11 10:23,0.146039,0,0,23.139524,0.13831,83.8
2026/7/11 10:23,0.144938,0,0,23.139524,0.138238,84
2026/7/11 10:23,0.143864,0,0,23.139524,0.135923,84.2
2026/7/11 10:23,0.142464,0,0,23.139524,0.135561,84.4
2026/7/11 10:23,0.140898,0,0,23.139524,0.133391,84.6
2026/7/11 10:23,0.139757,0,0,23.139524,0.133319,84.8
2026/7/11 10:23,0.138915,0,0,23.139524,0.130859,85
